,GEO_NAME,employed,unemployed,5 to 14 years,african american,all occupations,average total income of household in 2020 ($),between 7 a.m. and 7:59 a.m.,"black, n.o.s.","caucasian (white), n.o.s.",chinese,filipino,government transfers (%),indigenous identity,major repairs needed,median value of dwellings ($),movers,"no certificate, diploma or degree",not in the labour force,one-maintainer household,"postsecondary certificate, diploma or degree",public transit,renter,"south asian, n.o.s.",spending 30% or more of income on shelter costs,total visible minority population,under 5 years,average number of rooms per dwelling,2000 and before,65 years and over
591,59151351,0.3,-0.63,0.22,-0.1,0.6,0.32,-0.43,-0.09,-0.63,-0.41,2.02,0.57,-0.46,-1.17,0.87,-0.03,-0.25,-0.94,-0.33,-1.02,1.62,-1.15,-0.15,-0.21,1.03,0.07,-0.54,0.88,-0.84
592,59151352,0.03,0.49,-0.93,-0.1,0.09,0.23,0.23,-0.09,0.43,0.46,0.22,1.15,0.66,0.03,0.48,-1.14,0.78,0.61,-1.69,-1.84,2.35,-0.43,-0.15,-1.12,0.95,-0.53,0.1,0.65,-0.45
593,59151353,0.07,-0.44,-1.66,-0.1,0.6,0.05,0.46,-0.09,-0.63,0.32,1.79,0.69,0.62,-1.17,0.32,-0.62,0.27,0.51,-2.12,-1.27,1.87,-0.6,-0.15,-0.5,1.03,-0.07,0.61,0.33,0.15
594,59151354,0.54,1.51,0.57,-0.1,-1.34,0.36,-0.87,-0.09,-0.63,0.89,3.6,1.59,-0.46,-1.17,0.32,-1.63,1.19,-0.31,-0.95,-1.81,2.9,-0.43,-0.15,-0.21,1.4,-0.68,0.16,-0.47,-0.18
595,59151355,-0.72,1.13,0.06,-0.1,-0.31,0.24,-1.79,-0.09,-0.63,0.04,2.5,1.03,-0.46,0.73,0.31,-0.99,1.31,0.42,-0.8,-1.13,1.25,-0.46,-0.15,-0.35,1.24,-0.74,0.61,0.13,0.29
596,59151356,-0.09,0.68,-0.46,-0.1,0.07,0.47,-0.41,-0.09,0.23,0.52,3.08,1.02,0.09,0.26,0.88,-1.14,0.49,-0.79,0.5,-0.7,2.04,-0.75,-0.15,-0.61,1.28,0.42,-0.99,0.8,-0.13
597,59151357,-0.47,0.73,0.83,-0.1,-0.07,0.14,-1.31,-0.09,-0.63,-0.08,2.06,0.86,-0.46,-1.17,0.15,0.1,1.77,0.45,-1.2,-1.3,1.4,-0.57,-0.15,-0.99,1.33,-0.9,0.61,-1.06,0.78
598,59151358,0.05,-1.41,1.06,-0.1,0.17,0.19,-1.14,-0.09,-0.63,-0.33,3.18,0.96,0.91,0.94,0.38,-0.57,1.27,-0.49,-0.21,-2.05,2.84,0.39,-0.15,-0.85,0.9,-1.4,-0.09,0.29,-0.86
599,59151359,-0.55,0.42,-0.66,-0.1,0.6,0.03,0.59,-0.09,-0.63,0.49,1.37,0.24,-0.46,0.88,0.38,-0.37,0.29,0.1,-2.67,-0.54,0.57,-0.69,-0.15,-1.46,0.87,-0.55,0.73,0.59,1.39
600,59151360,-0.63,0.42,0.28,-0.1,-0.28,0.23,-0.34,-0.09,-0.63,0.94,0.38,0.57,-0.46,0.26,0.31,-1.47,1.61,-0.3,0.19,-1.87,0.86,-0.34,-0.15,-0.83,1.0,-1.4,0.73,0.01,1.35
601,59151361,-0.46,-0.42,0.07,-0.1,0.6,0.31,-2.11,-0.09,-0.63,0.85,1.35,1.03,-0.46,0.03,0.32,-0.18,0.28,1.15,-0.95,-0.76,1.71,-0.28,-0.15,0.01,1.38,-0.64,0.73,0.48,0.34
602,59151362,-0.78,-0.5,0.14,-0.1,-0.31,0.3,-0.79,-0.09,-0.63,1.8,0.24,1.03,-0.46,-0.25,0.32,-1.42,1.41,1.17,-0.77,-1.55,-0.18,-0.77,-0.15,-0.47,1.08,-0.57,0.54,-0.3,0.79
603,59151363,-0.71,0.74,0.17,-0.1,0.6,0.26,-1.21,-0.09,-0.63,0.55,0.33,0.86,-0.46,0.85,0.31,-1.35,1.8,0.6,-0.12,-2.06,0.09,-0.74,-0.15,-0.54,1.18,-0.55,0.42,-0.67,0.48
604,59151364,-0.43,-0.67,-0.17,-0.1,-0.12,0.25,-0.15,-0.09,-0.63,2.21,-0.12,0.69,-0.46,0.41,0.26,-0.53,2.42,0.35,-0.86,-1.38,-0.15,-0.86,-0.15,-0.39,1.32,0.07,0.61,-0.1,0.09
605,59151365,0.19,-0.12,-0.57,-0.1,0.6,0.14,-0.65,-0.09,-0.63,1.57,0.21,0.57,-0.46,-1.17,0.15,-0.03,0.58,-0.36,-1.16,-0.26,0.56,0.25,-0.15,-1.38,1.06,-1.4,0.48,-0.83,-0.58
606,59151366,-0.08,-0.33,1.01,-0.1,-0.38,0.21,-1.02,-0.09,-0.63,1.82,-0.37,0.24,-0.46,-1.17,0.15,-0.03,0.86,-0.27,-1.79,-0.74,0.82,-0.15,-0.15,-0.34,0.77,0.44,0.35,-0.42,-0.06
607,59151367,-1.31,1.0,-0.32,-0.1,-1.08,0.23,-0.26,-0.09,-0.63,1.73,-0.85,0.65,-0.46,-0.24,0.32,-1.01,1.21,0.02,-2.04,-1.5,0.19,-1.07,-0.15,0.28,1.19,-0.15,0.67,0.16,1.06
608,59151368,-0.48,0.16,-0.38,-0.1,-1.08,0.36,-0.34,-0.09,-0.63,1.77,-0.62,1.3,-0.46,-1.17,0.26,-0.22,1.3,1.03,-0.96,-1.27,0.4,-0.66,-0.15,-1.38,1.14,1.03,0.67,0.07,1.39
609,59151369,-0.76,1.52,0.12,-0.1,-1.05,0.19,-0.82,-0.09,-0.63,0.77,0.22,0.45,-0.46,-0.35,0.21,-1.14,0.72,1.09,-0.55,-0.45,-0.38,-0.5,-0.15,-0.85,1.21,-0.78,0.73,-0.27,-0.02
610,59151370,-1.25,-0.47,-0.74,-0.1,0.2,0.19,-1.03,-0.09,-0.63,1.33,0.25,0.72,0.13,-0.44,0.31,-0.67,1.49,0.35,-0.67,-1.82,-0.61,-0.44,-0.15,-1.29,1.22,0.11,0.42,0.1,0.41
611,59151371,0.29,-0.67,-0.91,-0.1,0.6,0.06,-0.83,-0.09,-0.63,0.6,0.8,0.29,-0.46,-1.17,0.26,-0.89,0.49,0.4,-1.06,-0.5,0.17,-0.4,-0.15,-1.29,0.78,0.38,0.61,-0.53,0.28
612,59151372,-0.44,0.31,-0.46,-0.1,-1.26,0.23,1.03,-0.09,-0.63,0.83,-0.85,0.69,-0.46,0.47,0.15,-0.79,1.95,0.11,-1.0,-1.43,0.23,-0.86,-0.15,0.02,1.23,0.15,0.86,-0.32,-0.83
613,59151373,-1.52,1.96,0.38,-0.1,-1.08,0.12,0.01,-0.09,0.63,0.41,0.44,0.33,-0.46,-0.54,0.26,-0.14,1.14,0.77,-0.47,-1.27,1.46,-0.46,-0.15,0.77,0.89,-0.94,0.22,-0.24,-0.07
614,59151407,0.61,0.62,-1.58,-0.1,0.6,0.37,0.54,-0.09,-0.63,0.12,0.41,0.96,-0.06,-1.17,0.26,0.5,0.7,0.5,-1.25,-1.04,1.08,0.86,-0.15,0.29,0.56,0.05,-0.22,-0.46,-0.92
615,59151408,-2.05,1.72,-0.3,-0.1,-1.61,0.62,-0.55,-0.09,0.94,-0.55,0.35,4.09,1.74,2.56,-3.27,-0.63,1.19,1.5,1.86,-1.81,0.8,1.92,-0.15,-0.85,0.57,1.55,-0.86,1.06,1.27
616,59151409,-1.19,0.1,0.57,-0.1,0.6,0.6,-0.29,-0.09,-0.63,-0.22,0.37,4.33,1.08,3.3,0.15,-0.75,1.66,1.53,0.02,-2.24,1.87,1.51,-0.15,-0.37,0.74,0.4,0.16,-0.07,-1.04
617,59151410,-0.87,0.14,0.25,-0.1,-0.2,0.11,-0.55,-0.09,-0.63,1.98,0.01,0.65,-0.46,-0.24,0.26,-1.44,1.63,0.15,-1.66,-2.14,-0.02,-1.07,-0.15,-1.34,1.29,-1.4,0.8,0.16,1.47
618,59151411,0.34,-1.32,-0.09,-0.1,0.6,0.19,-1.09,-0.09,0.43,1.21,1.83,0.38,0.55,-0.39,0.21,-0.78,1.7,-0.02,-1.09,-1.34,-0.38,-0.7,-0.15,0.4,1.0,-0.88,0.61,-0.07,0.04
619,59151412,-0.49,-0.4,-1.12,-0.1,0.6,0.22,0.08,-0.09,-0.63,1.42,-0.43,0.72,0.0,0.9,0.21,-0.88,0.67,0.06,-0.55,-1.25,1.5,-0.3,-0.15,-0.48,0.68,1.03,0.73,-0.39,-0.94
620,59151413,-0.4,0.51,-0.4,-0.1,-1.13,0.36,-0.25,-0.09,-0.63,0.61,-0.07,0.98,0.68,0.11,0.26,-0.03,1.82,-0.47,-0.74,-1.24,1.51,0.01,-0.15,-0.23,0.48,-0.43,0.42,0.09,0.22
621,59151414,-0.47,0.76,0.27,-0.1,0.04,0.25,-0.21,-0.09,-0.63,1.41,-0.59,0.96,-0.46,-0.56,0.32,-0.59,1.62,-0.03,-0.4,-1.15,-0.33,-0.69,-0.15,-0.78,0.74,-0.15,0.35,-0.5,-0.16
622,59151415,-0.5,-0.73,-0.74,-0.1,0.6,0.36,-0.77,-0.09,-0.63,1.23,-0.09,1.06,0.17,0.22,0.32,-1.22,1.23,0.86,-0.86,-1.04,0.74,-0.71,-0.15,-0.85,0.87,-1.4,0.16,-0.94,0.88
623,59151416,-0.2,1.42,0.17,-0.1,-0.25,0.21,-0.54,-0.09,-0.63,0.61,0.14,0.33,0.36,-0.24,0.26,-1.32,0.85,-0.75,-0.3,-1.13,-0.18,0.74,-0.15,-1.54,0.4,-0.62,-0.03,-0.46,-1.01
624,59151417,-0.22,-1.26,0.7,-0.1,0.04,0.32,-0.21,-0.09,-0.63,0.38,-0.85,0.94,1.29,-1.17,0.15,-0.76,1.49,1.11,-0.32,-1.46,0.09,0.07,-0.15,0.3,-0.13,-0.45,0.61,0.41,0.86
625,59151418,-1.34,1.46,-0.38,-0.1,-0.36,0.54,0.01,-0.09,2.96,0.16,2.11,2.02,0.4,-1.17,0.43,-0.78,0.58,-0.71,0.2,-0.92,1.25,0.72,-0.15,-0.45,0.15,0.68,-0.6,0.65,1.24
626,59151419,-0.12,1.42,-0.75,-0.1,-1.66,0.42,2.03,-0.09,-0.63,0.87,0.22,0.98,-0.02,-1.17,0.32,0.45,1.13,0.44,-0.21,-1.13,0.92,-0.22,-0.15,0.89,1.0,0.19,-0.22,-0.18,0.58
627,59151420,-0.19,0.52,0.4,-0.1,-0.52,0.19,0.71,-0.09,-0.63,0.73,-0.85,0.53,-0.1,-0.24,0.26,-0.09,1.8,-0.74,-0.3,-1.94,0.29,-0.5,-0.15,-1.06,0.62,-0.43,0.67,-0.21,0.03
628,59151423,-1.01,2.02,0.36,-0.1,-0.49,0.49,-0.61,-0.09,-0.63,0.53,1.32,1.71,-0.46,9.83,0.93,-0.27,0.7,0.77,-0.13,-0.81,0.94,-0.93,-0.15,-0.13,0.92,-0.37,-0.73,0.74,0.19
629,59151424,-0.09,-0.5,0.12,-0.1,0.6,0.13,0.54,-0.09,-0.63,0.47,-0.24,0.09,0.24,-0.37,0.15,-0.26,0.82,1.55,-1.36,-0.7,-0.38,-0.57,-0.15,-0.74,0.07,-0.64,0.48,0.11,0.78
630,59151425,-1.14,1.57,0.99,-0.1,-0.68,0.49,-1.57,-0.09,0.68,-0.02,1.18,1.59,0.66,0.41,0.32,-0.86,1.1,-0.07,-0.04,-0.41,-1.15,1.46,-0.15,-0.99,0.22,0.24,-0.54,0.43,-0.09
631,59151426,0.47,-0.7,-0.41,-0.1,0.6,-0.16,1.15,-0.09,0.28,-0.64,0.05,-0.32,0.09,0.83,0.26,0.2,0.13,-0.53,-1.66,-0.28,-0.54,0.25,-0.15,-0.14,-0.49,-1.4,0.29,0.08,-0.7
632,59151427,-0.18,0.92,-1.35,-0.1,0.2,0.32,-0.27,-0.09,-0.63,-0.64,-0.34,0.08,-0.46,-0.05,0.71,0.05,0.07,-1.06,0.49,-0.02,0.23,0.05,-0.15,-0.68,-0.42,0.46,-0.29,0.58,-0.54
633,59151428,0.28,0.32,-0.14,-0.1,0.07,0.11,-0.21,-0.09,2.96,-0.56,0.35,-0.1,-0.46,-1.17,0.26,-1.03,0.7,-0.09,0.0,-0.6,1.71,-0.11,-0.15,-0.4,-0.55,-0.03,0.03,-0.46,0.86
634,59151429,0.68,-0.19,0.01,-0.1,-0.09,0.03,1.79,-0.09,-0.63,-0.71,-0.85,-0.35,-0.46,0.69,0.15,-0.75,0.09,-0.28,-0.59,0.23,-0.66,-1.04,-0.15,-0.73,-1.49,0.94,0.61,0.28,0.45
635,59151430,-1.59,1.61,-2.37,-0.1,0.09,-0.05,0.8,-0.09,-0.63,-0.06,-0.85,-0.34,-0.46,2.29,0.21,-0.06,-0.11,-1.0,-1.77,0.5,-1.11,-0.49,-0.15,-1.01,-0.86,0.32,0.54,0.35,0.02
636,59151432,-0.46,0.05,0.02,-0.1,-0.68,0.26,1.35,-0.09,1.39,1.29,-0.41,0.09,-0.46,0.07,0.26,-1.2,1.73,0.06,-0.55,-1.8,-0.23,-0.3,-0.15,-0.85,0.85,-0.29,0.35,-0.16,0.17
637,59151433,-0.13,-0.33,-0.83,-0.1,0.6,-0.16,-0.53,-0.09,0.48,1.79,-0.85,-0.18,-0.46,-0.01,0.21,-0.96,1.85,0.22,-0.81,-0.64,-0.96,-1.05,-0.15,-1.48,0.22,-1.4,1.37,0.51,0.02
638,59151434,0.91,1.21,-0.8,-0.1,-0.23,0.26,1.44,-0.09,3.98,-0.16,-0.85,0.17,0.38,0.26,0.15,-0.31,-0.39,-0.66,-1.0,0.44,-0.41,-0.23,-0.15,-0.91,-0.76,1.15,0.61,0.13,-0.56
639,59151435,1.88,1.63,0.7,-0.1,0.31,0.16,0.6,-0.09,0.63,-1.19,-0.36,-0.49,0.07,-0.05,0.31,1.26,-0.7,-1.12,-0.9,0.49,0.19,0.69,-0.15,-0.35,-1.74,-1.4,0.03,0.77,-2.04
640,59151436,0.45,-0.55,0.01,-0.1,0.6,-0.14,-0.59,-0.09,-0.63,-0.05,-0.85,-0.61,-0.46,0.33,0.32,-0.7,0.29,-0.88,-1.46,0.03,-0.18,-1.33,-0.15,-0.77,-0.89,-1.4,0.73,0.21,0.42
641,59151437,1.36,-0.77,-0.57,-0.1,0.15,-0.5,0.87,-0.09,-0.63,-0.89,-0.85,-1.03,-0.46,-0.14,0.26,0.54,-0.11,-0.57,-0.32,0.4,-0.9,-0.56,-0.15,-0.96,-1.08,0.8,0.22,0.04,-1.12
642,59151438,1.08,-1.14,-0.85,-0.1,0.6,0.31,-0.49,-0.09,-0.63,-0.45,-0.85,0.14,-0.46,-1.17,0.32,0.24,-0.53,-1.29,-0.32,-0.59,0.35,0.95,-0.15,-0.32,-0.51,1.07,-0.67,-0.37,-0.9
643,59151439,0.39,0.43,0.22,-0.1,-0.78,0.35,0.12,-0.09,1.39,-0.7,1.19,0.53,1.89,0.88,-3.27,-0.93,0.88,0.23,0.12,-0.53,-0.18,1.45,-0.15,0.2,-0.3,0.98,-0.09,0.45,-0.21
644,59151440,-0.63,-2.16,-0.57,-0.1,0.6,0.32,2.2,-0.09,-0.63,0.98,0.64,0.62,-0.46,1.36,0.26,-1.7,1.05,-0.17,-1.0,-0.63,0.63,0.16,-0.15,-1.65,0.2,0.07,0.29,0.42,0.5
645,59151441,-1.15,2.05,-1.25,-0.1,0.17,0.25,-0.87,-0.09,-0.63,1.76,-0.85,1.49,-0.08,0.88,0.31,-0.33,1.97,1.01,-0.96,-1.8,0.05,-0.94,-0.15,0.79,1.26,-0.72,0.73,0.17,1.85
646,59151442,-0.27,0.25,0.15,-0.1,-0.2,0.32,-0.7,-0.09,0.53,0.72,1.6,1.32,-0.15,1.3,0.26,0.25,0.61,1.0,0.66,-0.39,1.67,0.01,-0.15,0.55,1.21,-0.15,0.42,0.06,0.72
647,59151443,-0.44,-0.15,-0.7,-0.1,-0.84,0.31,0.79,-0.09,-0.63,1.1,-0.09,1.13,-0.02,-0.08,0.34,-0.62,1.45,0.55,0.36,-1.86,0.53,-0.32,-0.15,-1.01,1.19,-0.39,0.29,0.26,0.14
648,59151444,-0.1,-0.43,-0.53,-0.1,0.15,0.16,0.16,-0.09,0.53,0.65,-0.44,0.98,0.51,-1.17,0.21,0.61,0.7,0.56,-1.0,-0.92,0.68,-0.46,-0.15,-0.33,1.03,0.3,0.73,-0.76,0.04
649,59151448,-0.57,0.8,-0.43,-0.1,0.23,0.36,-0.26,-0.09,-0.63,1.02,-0.11,1.37,0.15,-0.18,0.31,-0.63,1.75,0.96,0.34,-1.16,0.8,-0.47,-0.15,-0.5,0.83,-0.61,0.22,0.22,1.9
650,59151449,-2.17,0.05,-1.08,-0.1,0.07,0.36,-0.13,-0.09,-0.63,0.28,-0.85,0.89,0.51,-1.17,0.26,-0.38,0.81,0.59,-0.29,-1.09,0.99,-0.05,-0.15,0.06,0.22,-1.4,0.29,0.15,0.97
651,59151450,-0.63,-0.35,-0.87,-0.1,0.6,0.16,-0.15,-0.09,0.03,1.33,0.2,0.91,-0.46,-0.05,0.31,-0.75,1.63,0.87,-0.44,-1.23,1.43,-0.77,-0.15,-1.06,1.18,0.2,0.67,-0.22,0.95
652,59151451,0.24,-0.39,-0.7,-0.1,0.28,0.22,-0.39,-0.09,-0.63,0.18,0.33,0.12,-0.46,-1.17,0.31,-0.48,-0.07,-0.25,-0.67,0.04,2.9,0.18,-0.15,-0.23,0.73,-1.4,0.03,-0.58,-0.9
653,59151452,-0.63,0.34,0.15,-0.1,0.6,0.31,0.04,-0.09,-0.63,-0.33,1.34,0.89,-0.46,0.79,0.6,-0.28,0.65,-0.44,-0.1,-0.33,1.18,-0.65,-0.15,-0.59,0.78,0.8,0.16,0.23,0.57
654,59151453,-0.37,0.31,1.37,-0.1,-0.36,0.27,0.18,-0.09,-0.63,0.23,1.7,0.33,0.32,2.33,0.32,-0.57,0.33,0.59,-1.04,-0.91,1.44,-0.24,-0.15,0.04,0.95,0.13,0.35,0.74,-0.48
655,59151454,0.51,-0.04,-0.51,-0.1,-0.54,0.23,1.12,-0.09,-0.63,0.18,1.54,0.31,-0.46,-1.17,0.32,-0.65,0.09,0.01,-1.09,-0.94,0.19,-0.51,-0.15,-0.06,1.01,-1.4,0.48,0.29,-0.39
656,59151455,0.01,0.36,0.17,-0.1,0.07,0.39,-0.65,-0.09,0.03,0.33,1.72,0.89,-0.46,-0.6,0.48,-1.5,0.37,-0.64,-0.21,-0.37,1.21,0.01,-0.15,-0.08,1.21,-0.51,-0.35,0.59,0.65
657,59151456,-0.9,-0.76,-1.25,-0.1,0.6,0.34,0.32,-0.09,-0.63,1.44,0.47,1.27,-0.46,-1.17,0.32,-0.57,1.88,0.52,-0.75,-1.66,0.95,-0.77,-0.15,0.39,1.34,-1.4,0.42,-0.52,0.61
658,59151457,-1.08,1.51,-1.43,-0.1,-1.93,0.27,-0.49,-0.09,-0.63,1.6,1.76,1.2,-0.46,0.11,0.31,0.49,2.52,2.56,-0.47,-1.52,0.29,-0.61,-0.15,-0.11,1.59,-1.4,0.48,-0.25,-0.06
659,59151458,-0.25,-0.7,0.19,-0.1,-0.17,0.3,-1.54,-0.09,-0.63,0.64,2.27,0.62,-0.46,-1.17,0.43,-0.32,0.52,-0.84,-1.0,-0.89,1.4,-0.69,-0.15,-0.04,1.65,-0.7,0.1,-0.76,-0.56
660,59151459,-0.0,0.5,-1.0,-0.1,-0.65,0.27,-0.26,-0.09,-0.63,0.67,2.37,1.85,-0.46,-0.1,0.31,-1.25,0.88,0.16,-1.53,-0.88,0.8,0.39,-0.15,-0.85,1.18,-0.39,0.16,0.58,0.55
661,59151460,0.89,1.06,0.15,-0.1,-0.23,0.19,-0.15,-0.09,-0.63,-0.2,2.73,0.84,0.91,0.24,0.48,1.11,1.01,0.19,-1.53,-0.74,4.11,0.61,-0.15,-2.97,1.43,-1.4,0.54,-0.23,0.15
662,59151461,-0.48,-0.34,0.14,-0.1,0.6,0.39,-0.93,-0.09,-0.63,0.75,1.88,1.06,0.68,0.79,0.32,-1.72,0.65,0.3,-0.1,-1.75,2.66,0.3,-0.15,-0.53,1.47,0.28,0.03,-0.29,0.78
663,59151463,0.01,0.47,-2.37,-0.1,-0.65,0.31,-0.91,-0.09,-0.63,1.27,4.48,1.59,-0.46,-1.17,0.21,-0.72,1.77,0.89,-0.03,-1.69,1.83,-0.5,-0.15,-0.48,1.87,0.22,0.8,-0.28,-0.2
664,59151464,-0.05,0.99,-0.19,-0.1,0.6,0.29,-0.02,-0.09,0.94,-0.56,2.89,0.62,-0.46,-0.16,0.32,-1.04,0.54,0.3,-0.41,-1.17,0.63,0.25,-0.15,-0.96,1.03,-0.64,0.16,-0.07,-1.37
665,59151465,-1.14,0.17,-0.75,-0.1,0.09,0.33,0.12,-0.09,-0.63,-0.18,2.98,1.78,-0.46,-0.22,0.34,-1.03,0.94,0.57,0.59,-1.13,1.0,0.01,-0.15,-0.11,1.43,0.24,-0.22,0.26,-0.13
666,59151467,1.41,-0.06,-2.37,-0.1,-0.97,0.39,-0.55,-0.09,0.28,-0.48,-0.46,-0.82,-0.46,-1.17,-3.27,1.97,-0.94,-1.28,-0.13,1.11,2.45,2.16,-0.15,0.77,0.44,1.57,-1.3,-0.77,-2.04
667,59151469,-0.27,0.63,-0.83,-0.1,0.07,0.25,-1.5,-0.09,-0.63,0.77,0.3,1.3,-0.21,0.73,0.34,-1.22,0.74,-0.36,-0.52,-1.37,0.29,-1.39,-0.15,-0.87,1.59,-0.76,0.61,0.16,-0.51
668,59151470,0.33,0.59,-0.46,-0.1,-0.54,0.4,0.2,-0.09,1.04,-0.0,-0.25,0.53,1.46,1.44,0.26,-0.18,0.29,0.6,0.65,-0.76,-0.38,1.05,-0.15,-0.49,-0.16,1.31,-0.22,0.38,-0.88
669,59151471,-0.1,-0.37,-0.51,-0.1,0.6,0.36,-0.93,-0.09,-0.63,0.37,-0.34,0.72,-0.46,0.52,0.34,-0.59,-0.54,-0.31,-0.47,-0.44,0.29,0.16,-0.15,-0.48,1.29,-0.09,0.1,0.26,0.4
670,59151472,-0.97,0.57,-0.64,-0.1,-0.6,0.51,-0.21,-0.09,-0.63,1.2,1.32,2.45,-0.46,3.12,0.31,-1.56,1.28,0.86,-0.28,-1.45,1.3,0.58,-0.15,0.27,1.39,-0.92,-0.41,0.12,1.95
671,59151473,-0.7,1.18,-0.88,-0.1,-0.15,0.12,0.18,-0.09,-0.63,1.59,-0.85,0.43,-0.46,-0.33,0.26,-0.26,1.28,0.6,0.24,-1.71,-0.9,-0.97,-0.15,-1.06,1.19,-1.4,0.86,0.6,0.97
672,59151474,-0.55,1.85,-1.22,-0.1,-0.2,0.15,-0.39,-0.09,1.09,1.32,1.38,0.36,-0.46,-1.17,0.31,-1.1,1.93,0.57,-0.21,-1.45,0.13,-0.81,-0.15,0.84,1.32,-0.82,0.48,-0.12,-0.13
673,59151475,-1.05,1.09,0.33,-0.1,-0.68,0.14,0.86,-0.09,-0.63,1.32,0.89,0.82,-0.08,-0.39,0.21,-0.84,1.35,0.58,-0.29,-1.42,0.57,-0.61,-0.15,-1.25,1.47,-0.15,0.8,0.24,0.38
674,59151476,0.56,-1.64,-0.28,-0.1,0.31,0.15,1.51,-0.09,-0.63,0.27,0.92,0.96,-0.46,-1.17,0.15,0.58,0.54,-0.02,-1.28,-0.63,0.63,-0.08,-0.15,0.33,1.38,-1.4,0.61,-0.09,0.56
675,59151477,-1.05,-0.25,-0.51,-0.1,0.6,0.13,0.22,-0.09,-0.63,2.22,-0.41,0.96,-0.46,-0.06,0.15,-0.73,1.48,1.9,-1.73,-1.23,-0.55,-1.33,-0.15,-0.95,1.31,0.05,1.24,0.2,1.21
676,59151478,-1.69,1.78,-0.03,-0.1,-0.7,0.36,1.34,-0.09,-0.63,0.9,0.6,1.73,-0.46,-1.17,0.13,-0.17,0.52,1.15,-0.72,-1.19,-0.34,-0.4,-0.15,0.34,1.56,0.26,0.54,-0.49,1.09
677,59151479,-0.93,2.27,-0.66,-0.1,-1.37,0.41,-0.26,-0.09,-0.63,1.43,0.44,1.56,-0.46,-0.25,0.15,-0.54,2.24,-0.05,0.36,-1.31,0.8,0.45,-0.15,-0.25,1.44,0.4,0.1,-0.18,-0.02
678,59151483,0.37,0.79,-0.45,-0.1,-0.38,0.24,0.72,-0.09,-0.63,0.09,2.18,0.91,0.85,-1.17,0.31,-0.53,0.79,-0.81,-0.74,-0.6,0.78,-0.31,-0.15,-1.02,1.18,-0.51,0.16,-0.34,-0.12
679,59151484,-0.92,0.74,-1.16,-0.1,0.6,0.34,0.34,-0.09,-0.63,1.2,0.43,1.34,-0.46,0.68,0.32,-0.22,1.68,2.21,-0.33,-1.74,0.54,-1.12,-0.15,-0.82,1.24,-0.64,0.48,-0.04,0.15
680,59151485,-1.28,-0.3,-0.61,-0.1,0.15,0.27,-1.17,-0.09,-0.63,1.31,-0.85,1.34,-0.46,-1.17,0.31,-0.7,2.98,-0.15,-0.9,-2.24,-1.11,-1.5,-0.15,-0.37,0.82,-0.78,1.24,0.23,-0.05
681,59151486,-2.23,-0.8,-0.51,-0.1,0.12,0.63,1.34,-0.09,0.08,1.33,1.17,2.07,-0.02,-0.27,0.32,-0.06,2.09,1.1,2.08,-1.27,0.66,0.91,-0.15,2.63,0.76,-1.4,-0.73,-1.72,3.63
682,59152941,1.11,-0.62,1.04,-0.1,0.41,0.21,0.58,5.29,-0.33,0.24,0.04,-0.55,-0.17,-0.79,0.73,1.9,-0.63,-0.94,-0.17,0.49,-1.25,-0.37,-0.15,-0.27,0.47,0.52,-0.73,-2.83,-1.22
683,59152942,0.59,0.08,0.3,-0.1,-0.04,0.09,1.08,-0.09,0.28,0.24,0.2,-0.27,-0.46,-0.22,0.75,-0.43,-0.26,-0.16,-0.04,0.65,-0.62,-1.14,-0.15,-0.95,0.16,0.32,0.16,-0.77,0.45
684,59152943,-0.78,0.94,-0.72,-0.1,-0.7,0.07,-0.73,-0.09,-0.63,1.7,-0.85,0.33,-0.46,0.49,0.15,-2.06,0.41,1.04,-1.93,0.04,0.06,-1.31,-0.15,-1.91,0.76,0.62,1.5,0.95,2.74
685,59152944,0.39,-0.84,0.4,-0.1,0.23,0.32,-0.15,-0.09,2.2,0.74,1.11,0.65,-0.46,-1.17,0.65,-1.37,-0.02,-0.05,-1.47,-0.28,-0.15,0.25,-0.15,-0.54,1.16,-0.09,-0.09,1.28,-0.41
686,59152945,-0.59,0.06,-0.69,-0.1,-0.09,0.36,0.79,-0.09,-0.63,1.41,0.18,0.67,0.15,-0.18,0.69,-0.96,0.29,0.62,0.97,-0.32,-0.85,-0.64,-0.15,-0.81,1.1,1.29,-0.29,-1.71,-0.38
687,59152946,-1.26,-0.07,-0.25,-0.1,0.6,0.39,-0.42,-0.09,-0.63,0.43,-0.66,1.13,0.95,-0.29,0.76,-1.47,1.0,0.89,-0.14,-1.21,-0.73,0.11,-0.15,-1.93,-0.26,0.22,0.48,1.36,1.61
688,59153075,0.36,0.59,0.57,-0.1,-0.41,0.14,-0.09,-0.09,-0.63,0.43,0.59,0.43,-0.46,0.24,0.31,-1.14,-0.12,0.23,-1.82,-1.42,0.35,-1.46,-0.15,-0.41,1.3,-0.51,0.61,0.33,-0.16
689,59153076,0.34,-2.16,0.57,-0.1,0.6,-7.18,1.34,-0.09,-0.63,0.37,0.53,-1.83,-0.46,-1.17,0.43,-0.28,0.25,-1.09,-0.21,0.27,1.41,-1.15,-0.15,-2.97,1.13,-1.4,0.61,0.96,0.08
690,59153077,-0.26,-1.03,0.27,-0.1,0.6,0.32,-1.77,-0.09,-0.63,1.09,0.96,0.48,0.11,-1.17,0.26,0.66,0.4,0.6,0.08,-0.82,0.69,0.01,-0.15,0.09,1.58,-0.01,0.16,0.19,0.38
